Customer_ID,Age,Gender,Marital_Status,Location,Urbanization_Level,Annual_Income,Property_Value,Premium_Amount,Policy_Term,Claim_Frequency,Claim_Amount_Last,Maintenance_Level,Flood_Risk_Index,Crime_Rate_Index,Building_Age,Customer_Satisfaction,Has_Security_System,Risk_Category,Expected_Claim_Cost,Construction_Type,Policy_Tenure,Payment_Method,Credit_Score,Fire_Risk_Score
CUST100146,57,Male,Married,Sarawak,Rural,20000,108640.99,372.18,20,5,1044.43,Moderate,29.75,63.3,40,5,Yes,1,6486.77,Lightweight Concrete,15,Online Payment,717,30.67
CUST100147,67,Male,Single,Selangor,Urban,29531.18,141928.72,1102.07,20,2,6171.26,Low,9.64,44.99,30,4,No,1,10172.99,Steel Frame,5,Online Payment,,34.16
CUST100148,34,Male,Married,Perak,Suburban,25531.17,362474.63,1231.77,10,3,3257.45,Low,30.82,71.14,41,5,Yes,1,6458.67,Lightweight Concrete,10,Bank Loan,766,17.77
CUST100149,23,Male,Single,Penang,Urban,33551.61,100000,326.44,5,5,264.94,Moderate,39.78,12.3,48,2,Yes,1,1144.36,Timber Structure,5,Financing Scheme,701,20.62
CUST100150,21,Male,Married,Johor,Suburban,50681.96,216011.74,1391.92,10,3,1576.64,High,76.83,9.04,11,1,No,1,6177.54,Brick Wall,10,Financing Scheme,500,76.81
CUST100151,25,Female,Single,Negeri Sembilan,Rural,30103.37,137537.7,1193.81,5,5,5346.86,High,14.04,47.35,31,1,Yes,1,26047.16,Brick Wall,5,Mortgage,677,15.13
CUST100152,46,Female,Single,Kuala Lumpur,Urban,20067.98,405814.07,1683.21,10,2,69.82,Moderate,2.23,33.56,11,1,Yes,0,150.51,Steel Frame,10,Mortgage,721,14.81
CUST100153,34,Female,Single,Kedah,Suburban,27145.82,293221.77,2559.56,5,1,86.96,Moderate,9.93,28.36,36,3,Yes,0,55.05,Brick Wall,3,Mortgage,624,25.26
CUST100154,59,Male,Divorced,Negeri Sembilan,Urban,41907.28,151949.83,1286.05,15,5,2522.73,Low,23.8,61.39,12,4,No,1,9984.66,Steel Frame,10,Financing Scheme,,60.14
CUST100155,47,Female,Divorced,Negeri Sembilan,Rural,23493.12,148527.03,985.16,5,4,1713.9,Moderate,24.28,33.77,24,3,Yes,1,8417.38,Reinforced Concrete,5,Bank Loan,595,12.15
CUST100156,29,Female,Single,Johor,Suburban,36570.7,424810.26,3046.95,20,4,94.18,Moderate,60.57,44.55,19,1,Yes,1,440.41,Reinforced Concrete,15,Online Payment,526,47.43
CUST100157,35,Female,Married,Penang,Rural,34122.74,132330.55,307.47,5,1,11051.18,Moderate,24.77,21.21,35,2,No,0,7610.91,Lightweight Concrete,5,Financing Scheme,510,35.18
CUST100158,35,Female,Married,Kuala Lumpur,Suburban,59938.46,120318.18,594.02,15,0,1735.45,Moderate,14.37,46.14,1,4,No,0,0,Lightweight Concrete,5,Mortgage,512,28.52
CUST100159,46,Female,Widowed,Kuala Lumpur,Suburban,20916.8,169206.93,694.96,20,1,1354.27,Moderate,11.62,60.64,6,3,Yes,0,1388.75,Reinforced Concrete,5,Mortgage,,35.39
CUST100160,62,Male,Married,Penang,Suburban,,100000,320,5,1,1187.32,Moderate,48.31,51.37,2,5,Yes,0,949.78,Timber Structure,5,Online Payment,426,25.11
CUST100161,33,Male,Married,Sarawak,Rural,42955.74,137205.28,702.12,20,1,2412.51,High,21.71,22.45,20,5,No,0,1747.64,Reinforced Concrete,1,Online Payment,590,37.43
CUST100162,71,Female,Single,Sabah,Suburban,49463.66,249413.54,1206.97,10,4,1226.3,Moderate,28.92,67.52,42,2,Yes,1,3615.92,Reinforced Concrete,3,Bank Loan,,49.21
CUST100163,52,Female,Married,Selangor,Rural,51927.5,150132.95,1175.71,20,3,2152.2,High,16.71,29.58,12,3,Yes,0,6033.03,Lightweight Concrete,3,Cash,625,28.55
CUST100164,59,Female,Widowed,Pahang,Rural,27743.18,100000,678.48,20,0,1340.17,Moderate,12.68,49.75,10,4,No,0,0,Lightweight Concrete,3,Financing Scheme,,26.39
CUST100165,69,Male,Married,Selangor,Urban,99404.23,379761.1,3533.6,5,0,1886.9,Moderate,40.53,66.77,48,1,Yes,0,0,Reinforced Concrete,1,Financing Scheme,686,
CUST100166,72,Male,Single,Sarawak,Urban,68863.95,100000,316.33,15,0,3271.42,Moderate,7.21,24.27,39,1,Yes,0,0,Lightweight Concrete,15,Financing Scheme,535,28.59
CUST100167,52,Male,Single,Johor,Urban,39406.1,100000,247.8,5,2,3398.38,Moderate,42.26,13.71,8,4,Yes,0,4854.27,Brick Wall,1,Financing Scheme,752,25.13
CUST100168,24,Female,Married,Johor,Urban,26997.98,178644.37,1121.33,5,5,3781.59,Moderate,38.37,44.32,34,2,Yes,1,12311.11,Reinforced Concrete,5,Bank Loan,594,11.04
CUST100169,50,Female,Married,Perak,Suburban,28940.81,166131.03,333.63,5,1,453.73,High,25.17,32.92,3,5,No,0,421.47,Lightweight Concrete,1,Financing Scheme,641,36.75
CUST100170,57,Male,Married,Selangor,Urban,190208.71,281417.89,2336.26,5,3,126.13,Moderate,25.44,24.61,49,2,No,0,276.82,Reinforced Concrete,5,Cash,650,53.45
CUST100171,43,Male,Widowed,Selangor,Urban,23298.72,220444.77,1333.2,10,3,3617.47,Low,9.9,19.57,19,2,Yes,1,8201.66,Reinforced Concrete,3,Cash,672,29.87
CUST100172,59,Male,Single,Pahang,Urban,23508.42,392394.07,2316.9,10,2,86.44,Moderate,10.43,41.59,20,4,Yes,0,141.02,Steel Frame,9,Bank Loan,653,
CUST100173,65,Female,Married,Johor,Suburban,20000,181597,889.82,15,4,480.3,Low,40.93,23.78,46,3,Yes,1,1247.25,Reinforced Concrete,3,Financing Scheme,612,22.27
CUST100174,35,Female,Divorced,Negeri Sembilan,Suburban,34571.44,245726.29,1228.58,10,2,1493.93,Low,44.3,34.08,39,3,No,1,3707.01,Steel Frame,5,Online Payment,681,34.99
CUST100175,63,Female,Married,Selangor,Urban,27478.34,337712.26,1840.22,20,2,3868.03,High,31.41,53.82,3,1,Yes,0,7996.35,Steel Frame,10,Online Payment,692,15.25
CUST100176,49,Male,Single,Pahang,Urban,27664.87,100000,212.83,5,1,4541.81,Low,17.25,27.45,6,5,Yes,1,4204.34,Steel Frame,5,Online Payment,581,48.64
CUST100177,56,Female,Married,Penang,Urban,,179414.91,478.74,5,4,1978,Low,40.84,59.87,47,5,No,1,6844.23,Brick Wall,5,Mortgage,688,39.55
CUST100178,33,Male,Married,Kedah,Suburban,34524.53,423496.17,2558.08,15,5,6807.92,Low,16.76,35.88,34,1,Yes,1,20450.28,,3,Cash,757,67.85
CUST100179,52,Female,Single,Penang,Suburban,65150.6,136596.36,437.24,15,5,2618.24,Moderate,13.9,66.16,18,5,Yes,1,16959.46,Steel Frame,10,Cash,714,27.01
CUST100180,27,Male,Divorced,Pahang,Rural,20000,100000,823.01,15,2,1500.39,Moderate,11.66,7.64,22,5,Yes,0,3629.44,Timber Structure,3,Bank Loan,734,10.18
CUST100181,71,Male,Married,Negeri Sembilan,Suburban,30755.71,159520.43,669.33,10,5,288.6,Moderate,2.53,50.64,31,3,No,1,1709.74,Lightweight Concrete,1,Online Payment,665,10.73
CUST100182,42,Female,Single,Perak,Rural,25305.69,100000,278.32,10,3,1119.98,Low,11.62,26.77,11,5,Yes,1,2484.88,Steel Frame,3,Cash,566,67.9
CUST100183,48,Female,Married,Johor,Urban,45304.96,131330.1,509.78,5,1,3455.78,Moderate,30.32,46.84,2,1,Yes,0,2217.77,Reinforced Concrete,5,Financing Scheme,577,32.78
CUST100184,22,Male,Married,Perak,Rural,26772.8,100000,485.68,10,5,667.16,Moderate,56.89,19.31,24,4,No,1,2174.15,Brick Wall,10,Mortgage,679,27.8
CUST100185,62,Female,Married,Perak,Rural,38482.95,233124.96,532.12,10,4,1726.79,Low,24.47,8.38,7,2,No,1,7107.57,Reinforced Concrete,1,Mortgage,735,37.55
CUST100186,65,Male,Married,Pahang,Suburban,45540.78,136807.5,428.67,10,3,8200.87,Moderate,36.79,32.75,7,2,Yes,0,27281.82,Brick Wall,1,Bank Loan,850,33.64
CUST100187,73,Male,Widowed,Johor,Urban,28953.02,100537.3,461.54,10,0,383.35,Moderate,49.96,53.63,24,1,Yes,0,0,Brick Wall,10,Financing Scheme,738,30.56
CUST100188,26,Male,Single,Kuala Lumpur,Suburban,36967.93,100000,448.38,15,1,213.96,Moderate,37.1,52.59,32,4,Yes,0,217.79,Timber Structure,10,Financing Scheme,545,25.46
CUST100189,48,Male,Married,Kedah,Rural,32692.57,343426.2,2885.84,15,3,3175.32,High,32.51,44.62,47,2,Yes,0,8248.57,Brick Wall,1,Bank Loan,581,28.17
CUST100190,48,Male,Married,Selangor,Urban,24899.75,203781.79,1782.28,10,2,50.48,Moderate,10.89,30.95,21,1,Yes,0,115.48,Timber Structure,1,Bank Loan,850,
CUST100191,64,Male,Married,Perak,Rural,20000,141579.16,502.23,10,2,2061.47,High,25.11,56.83,17,4,No,0,4597.71,Lightweight Concrete,1,Cash,631,33.48
CUST100192,64,Male,Married,Penang,Urban,46240.17,132804.44,397.29,5,1,818.18,Low,46.28,32.76,32,2,Yes,1,505.9,Reinforced Concrete,1,Mortgage,654,75.49
CUST100193,40,Female,Single,Kuala Lumpur,Urban,59025.22,267524.18,1892.28,5,4,2573.36,Low,22.87,31.99,44,1,Yes,1,7194.87,Timber Structure,3,Mortgage,564,37.8
CUST100194,50,Male,Married,Kuala Lumpur,Suburban,30698.49,425396.33,3589.06,15,2,256.24,Moderate,11.95,42.99,25,1,Yes,0,591.34,Brick Wall,9,Cash,791,26.35
CUST100195,31,Female,Married,Negeri Sembilan,Rural,20992.59,100000,970.98,15,3,801.09,Low,4.75,18.91,44,5,Yes,1,1600.29,Brick Wall,10,,695,12.45
CUST100196,48,Male,Single,Perak,Rural,20000,143288.94,294.37,15,0,34.37,Moderate,48.88,58.39,47,2,No,0,0,Lightweight Concrete,1,Cash,580,34.57
CUST100197,45,Female,Married,Perak,Suburban,22126.32,100000,530.94,5,4,536,Low,27.34,34.61,33,3,Yes,1,2843.45,Reinforced Concrete,5,Bank Loan,561,44.02
CUST100198,59,Male,Married,Sabah,Suburban,35723.68,402750.5,3170.41,20,1,1320.43,Moderate,7.38,29.03,17,3,No,0,1003.52,Steel Frame,1,Bank Loan,678,41.85
CUST100199,53,Male,Married,Pahang,Urban,20000,186142.53,1606.13,5,2,391.09,High,22.7,76.6,33,1,No,1,785.61,Steel Frame,5,Mortgage,654,39.7
CUST100200,21,Male,Single,Negeri Sembilan,Suburban,29002.99,119162.4,297.7,15,4,1830.86,Low,13.95,38.05,24,4,Yes,1,6236.93,Steel Frame,15,Cash,725,45.96
CUST100201,47,Male,Married,Kuala Lumpur,Urban,31412.56,196326.66,1461.64,10,0,251.46,Moderate,44.93,59.88,38,4,No,0,0,Steel Frame,3,Bank Loan,699,28.86
CUST100202,72,Male,Single,Kuala Lumpur,Rural,,123596.59,532.89,5,4,2734.74,Moderate,20.32,64.76,49,1,Yes,1,11953.73,Brick Wall,3,Financing Scheme,626,14.24
CUST100203,33,Female,Single,Sabah,Rural,32233.27,100000,259.68,10,4,5093.52,Moderate,14.4,42.61,36,5,Yes,1,12415.59,Timber Structure,10,Online Payment,601,26.18
CUST100204,61,Female,Married,Selangor,Suburban,33626.93,100000,591.28,5,1,975.28,Low,16,75.31,16,1,Yes,1,1283.78,Lightweight Concrete,3,Cash,636,43.44
CUST100205,23,Female,Single,Sarawak,Suburban,28461.11,139477.23,455.42,10,0,1502.43,Moderate,33.41,31.03,25,,Yes,0,0,Lightweight Concrete,3,Bank Loan,600,12.85
CUST100206,59,Female,Single,Penang,Suburban,20000,163901.63,1294.18,20,0,1340.87,Low,34.04,38.79,6,,Yes,1,0,Reinforced Concrete,1,Bank Loan,,13.75
CUST100207,26,Male,Single,Sarawak,Rural,20000,145459.91,1153.51,10,4,3077.92,Moderate,38.96,51.56,27,4,Yes,1,7703.22,Reinforced Concrete,10,Financing Scheme,651,52.29
CUST100208,28,Male,Single,Perak,Rural,38275.2,100000,873.65,10,2,10296.7,High,36.53,31.46,38,3,No,0,28710.57,Lightweight Concrete,3,Bank Loan,569,10.15
CUST100209,47,Male,Single,Johor,Urban,133790.99,132827.08,666.86,15,4,2661.23,Moderate,30.67,60.64,11,4,No,1,12854.47,Steel Frame,15,Financing Scheme,707,26.34
CUST100210,29,Male,Widowed,Negeri Sembilan,Suburban,20000,145910.98,307.36,10,3,482.95,High,14.43,38.65,29,,Yes,0,1397.81,Steel Frame,5,Mortgage,617,30.34
CUST100211,57,Male,Single,Perak,Rural,24880,100000,407.79,10,2,2381.98,High,16.14,15.33,30,3,No,0,6158.37,Lightweight Concrete,1,Mortgage,574,43.98
CUST100212,53,Male,Single,Selangor,Urban,56834.03,244796.82,1405.74,20,1,1913,Low,19.1,24.65,36,3,Yes,1,1845.86,Steel Frame,5,Cash,,46.79
CUST100213,71,Male,Single,Sarawak,Rural,20000,100000,755.21,5,0,471.75,Moderate,33.26,55.19,27,4,No,0,0,Timber Structure,1,Cash,672,18.63
CUST100214,62,Male,Divorced,Perak,Rural,39918.81,199532.89,1008.9,10,5,551.41,High,2.74,38.86,7,2,Yes,1,3765.41,Lightweight Concrete,1,Cash,657,32.89
CUST100215,64,Female,Married,Penang,Rural,21206.23,192486.56,1210.43,15,2,2115.63,Moderate,80.17,47.14,2,5,Yes,1,4929.4,Reinforced Concrete,15,Cash,,12.06
CUST100216,44,Female,Married,Kuala Lumpur,Urban,50594.38,143398.01,888.22,5,1,3298.63,High,6.64,46.19,9,2,Yes,0,2612.82,Timber Structure,5,,731,25.09
CUST100217,35,Male,Divorced,Pahang,Rural,20000,158560.91,526.4,15,4,2874.37,Moderate,62.72,16.4,24,2,No,1,15483.6,Timber Structure,1,Cash,767,35.53
CUST100218,74,Female,Married,Kedah,Rural,37718.97,120461.1,841.35,10,1,1864.9,Moderate,32.13,53.88,28,2,Yes,0,1152.08,Steel Frame,5,Online Payment,676,30.7
CUST100219,52,Female,Married,Perak,Suburban,24107.43,100000,551.4,5,3,5546.53,Low,28.36,23.52,47,4,Yes,1,22236.52,Brick Wall,3,Online Payment,554,44.59
CUST100220,52,Male,Single,Selangor,Urban,40296.55,100000,846.33,10,5,2626.43,Moderate,11.8,64.59,46,2,No,1,17987.11,Brick Wall,5,Cash,626,54.51
CUST100221,44,Male,Married,Negeri Sembilan,Suburban,50021.07,171588.99,1291.19,20,1,1561.41,Moderate,26.64,36.63,19,4,Yes,0,1051.53,,18,Bank Loan,560,27.56
CUST100222,61,Male,Married,Johor,Urban,26295.28,131292.2,379.66,15,5,3387.87,Moderate,14.46,84.56,15,5,Yes,1,10922.39,Steel Frame,1,Financing Scheme,803,10.51
CUST100223,72,Female,Married,Penang,Urban,43075.06,337663.91,1995.62,5,5,686.34,Moderate,28.76,66.29,2,1,Yes,1,4361.49,Timber Structure,5,Financing Scheme,829,34.55
CUST100224,69,Female,Single,Sabah,Urban,20000,163900.84,1248.92,5,2,611.67,Moderate,28.99,16.03,49,4,No,0,758.58,Brick Wall,3,Online Payment,709,26.62
CUST100225,69,Male,Married,Selangor,Suburban,26041.16,144541.27,389.7,10,0,7112.55,Moderate,30.42,34.58,14,4,No,0,0,Reinforced Concrete,1,Financing Scheme,727,
CUST100226,72,Male,Single,Sarawak,Suburban,31053.13,359891.85,3001.49,10,2,5984.35,Low,62.65,26.04,18,2,Yes,1,10561.05,,5,Financing Scheme,673,54.06
CUST100227,32,Female,Single,Pahang,Suburban,20000,195411.47,737.88,15,2,4249.15,High,14.67,35.13,10,2,Yes,0,5249.03,Lightweight Concrete,1,Financing Scheme,683,36.44
CUST100228,59,Male,Married,Sarawak,Rural,20000,100000,602.47,20,0,482.54,Moderate,39.4,32.46,6,3,Yes,0,0,Steel Frame,1,Mortgage,,43.44
CUST100229,22,Male,Divorced,Kuala Lumpur,Suburban,53044.83,160799.87,1531.54,15,3,1771.95,Low,15.45,64.55,31,4,Yes,1,4377.82,Brick Wall,15,Financing Scheme,643,49.77
CUST100230,23,Female,Married,Pahang,Rural,,100000,657.07,10,2,1531.65,Moderate,17.73,48.35,21,4,No,0,2208.62,,5,Bank Loan,571,35.02
CUST100231,69,Female,Married,Sarawak,Rural,31553.93,100000,539.24,5,0,454.07,High,39.58,38.05,23,4,Yes,0,0,Reinforced Concrete,5,Bank Loan,675,28.23
CUST100232,57,Female,Single,Negeri Sembilan,Suburban,36014.89,136253.62,279.91,5,0,1187.65,Low,34,62.22,17,1,Yes,1,0,Lightweight Concrete,5,Mortgage,645,32.02
CUST100233,69,Female,Single,Sarawak,Suburban,31810.55,174846.5,536.31,10,2,1251.52,Low,61.12,45.16,39,3,Yes,1,2289.61,Lightweight Concrete,3,Cash,825,23.21
CUST100234,37,Female,Single,Penang,Urban,72998.67,222571.67,1475.5,10,5,550.51,Moderate,18.33,24.86,34,2,Yes,1,3010.54,Lightweight Concrete,5,Cash,732,14.21
CUST100235,69,Male,Married,Penang,Urban,48227.39,334789.78,1992.2,15,0,6196.9,Moderate,31.17,49.59,7,3,Yes,0,0,Steel Frame,5,Bank Loan,676,37.07
CUST100236,22,Female,Single,Kedah,Suburban,52259.51,201377.93,988.89,10,5,1357.36,Moderate,32.48,24.45,6,1,Yes,1,6877.71,Steel Frame,10,Online Payment,626,20.19
CUST100237,22,Male,Single,Sarawak,Rural,32834.74,,1425.29,5,4,1488.43,Moderate,21.04,37.85,1,1,No,1,3866.14,Brick Wall,5,Cash,801,20.22
CUST100238,48,Female,Married,Negeri Sembilan,Urban,28694.09,180006.13,838.8,10,2,1825.49,High,31.87,44.8,18,2,No,0,4420.47,Brick Wall,3,Financing Scheme,647,50.36
CUST100239,74,Male,Single,Negeri Sembilan,Urban,64985.32,309712.41,1950.32,20,5,4359.89,Low,31.84,57.28,35,4,No,1,19839.65,Lightweight Concrete,1,Cash,680,25.06
CUST100240,43,Female,Married,Perak,Urban,40894.04,138948.93,910.07,15,3,1524.18,High,35.48,49.47,43,4,No,0,3404.7,Timber Structure,3,Financing Scheme,654,77.41
CUST100241,57,Male,Married,Johor,Suburban,31470.18,152026.39,945.57,5,4,1557.26,Low,46.18,59.71,47,2,Yes,1,5056.85,Brick Wall,1,Online Payment,614,74.99
CUST100242,52,Male,Married,Pahang,Suburban,29636.72,100000,582.07,15,3,549.38,Low,6.36,22.68,3,2,No,1,1868.95,Brick Wall,15,Bank Loan,653,57.62
CUST100243,53,Male,Married,Selangor,Urban,77878.98,386371.36,1814.6,10,5,1846.72,Low,39.18,52.05,1,2,Yes,1,7001.16,Steel Frame,3,Online Payment,473,26.63
CUST100244,21,Male,Married,Sabah,Urban,35654.36,156613.63,1451.83,10,2,959.78,High,13.33,30.1,3,4,No,0,1287.05,Brick Wall,3,Mortgage,511,20.01
CUST100245,39,Female,Single,Pahang,Suburban,59371.68,635039.41,3560.3,10,1,2081.34,Moderate,57.41,17.68,18,5,Yes,0,2282.9,Lightweight Concrete,3,Bank Loan,681,50.43
CUST100246,22,Female,Married,Pahang,Urban,47372.41,132884.24,827.55,10,0,715.48,Moderate,11.1,38.08,15,2,Yes,0,0,Timber Structure,3,,791,38.08
CUST100247,73,Male,Divorced,Kuala Lumpur,Urban,59741.74,238175.08,1727.2,10,4,2515.65,Moderate,19.52,45.14,14,1,Yes,1,9619.95,Lightweight Concrete,1,Financing Scheme,681,51.33
CUST100248,64,Male,Single,Pahang,Urban,20000,213897.56,543.57,15,2,1929.4,Moderate,63.71,24.74,37,4,Yes,1,3874.25,Reinforced Concrete,1,Financing Scheme,585,59.67
CUST100249,46,Male,Single,Kuala Lumpur,Suburban,39187.93,118203.35,975.21,10,0,1286.75,Moderate,47.17,63.39,17,3,Yes,0,0,Brick Wall,7,Financing Scheme,520,36.38
CUST100250,52,Male,Divorced,Perak,Suburban,33755.15,175240.28,1068.98,5,5,203.34,High,60.66,13.15,28,2,No,1,885.4,Lightweight Concrete,1,Online Payment,721,20.36
CUST100251,26,Male,Married,Johor,Suburban,51425.3,178848.03,1297.97,10,1,1972.18,Low,5.93,52.79,16,2,No,1,2545.96,Brick Wall,10,Mortgage,599,33.09
CUST100252,52,Female,Married,Negeri Sembilan,Suburban,43540.17,125843.63,1028.91,15,3,3921.95,Moderate,44.1,17.75,29,3,Yes,0,15282.14,Reinforced Concrete,1,Bank Loan,708,35.55
CUST100253,24,Male,Married,Kedah,Suburban,28220.08,263271.6,2367.55,15,2,375.25,Moderate,8.23,34.09,19,3,Yes,0,757.72,Timber Structure,5,Online Payment,685,14.58
CUST100254,31,Male,Single,Negeri Sembilan,Urban,,103582.7,532.18,10,2,177.05,Moderate,27.24,59.98,24,1,No,0,217.19,Reinforced Concrete,10,Cash,693,14.02
CUST100255,37,Male,Married,Sarawak,Suburban,36159.74,168062.39,1427.09,5,5,80.75,High,18.34,61.41,20,4,Yes,1,540.19,Timber Structure,1,Cash,653,38.14
CUST100256,58,Male,Married,Sabah,Suburban,20000,303146.55,1234.02,5,1,64.67,Low,30.69,40.07,28,4,Yes,1,46.04,Steel Frame,5,Online Payment,685,57.92
CUST100257,44,Male,Single,Johor,Urban,89567.16,,999,10,3,3691.2,High,40.97,30.68,21,4,No,0,11314.57,Steel Frame,10,Financing Scheme,639,37.02
CUST100258,25,Female,Married,Johor,Suburban,,151526.84,427.56,5,2,2601.08,High,28.26,15.04,23,1,No,0,5918.96,Reinforced Concrete,5,Financing Scheme,593,28.26
CUST100259,72,Male,Married,Perak,Rural,52430.94,368051.2,795.08,10,5,452.04,High,19.23,42.18,6,1,No,1,1528.08,Reinforced Concrete,1,Mortgage,563,12.79
CUST100260,54,Male,Married,Sabah,Rural,21350.72,144425.72,399.5,15,0,4980.66,Low,37.86,30.06,8,5,No,1,0,Reinforced Concrete,1,Financing Scheme,435,42.68
CUST100261,26,Male,Single,Sarawak,Urban,45616.16,126361.39,575.58,10,5,290.84,High,23.03,24.65,47,,No,1,1585.72,Steel Frame,5,Bank Loan,634,69.95
CUST100262,42,Male,Married,Sarawak,Rural,25665.49,170184.33,382.7,15,1,937.33,High,13.86,47.94,11,,Yes,0,1067,,1,Mortgage,787,25.72
CUST100263,31,Male,Married,Kedah,Urban,33947.55,122510.65,862.96,15,2,1203.36,Moderate,37.95,51.3,37,3,Yes,0,1740.26,Brick Wall,1,Online Payment,716,
CUST100264,68,Female,Married,Selangor,Urban,60583.56,104194.46,472.25,5,5,157.86,Low,31.5,45.25,10,3,No,1,645.24,Steel Frame,3,Cash,670,27.95
CUST100265,36,Female,Married,Negeri Sembilan,Suburban,47038.13,290925.2,2295.69,10,3,853.81,Moderate,43.49,29.35,17,1,Yes,0,2156.9,Reinforced Concrete,3,Online Payment,584,41.4
CUST100266,53,Female,Single,Pahang,Urban,25056.35,100000,236.73,5,4,214.9,High,6.74,64.72,12,2,Yes,1,619.19,Lightweight Concrete,5,Financing Scheme,740,30.96
CUST100267,29,Male,Married,Sabah,Rural,34711.77,388163.29,1449.25,15,2,3119.15,Moderate,2.44,24.25,17,1,No,0,6567.73,Reinforced Concrete,10,Online Payment,639,30.44
CUST100268,26,Male,Married,Sarawak,Rural,20000,100000,526.4,5,3,95.92,Moderate,30.82,21.44,38,5,Yes,0,190.29,Reinforced Concrete,5,Mortgage,792,28.8
CUST100269,36,Male,Single,Sarawak,Suburban,26084.52,425607.07,2154.09,10,1,34.57,Low,10.78,41.28,43,,No,1,27.84,Steel Frame,10,Bank Loan,562,15.06
CUST100270,49,Female,Married,Selangor,Urban,68771.92,114936.69,350.33,10,3,2637.26,Low,54.48,38.83,26,4,Yes,1,9565.2,Timber Structure,5,Bank Loan,583,38.67
CUST100271,23,Female,Married,Johor,Urban,65350.47,326135.54,3246.06,5,3,3035.98,Moderate,7.27,52.63,24,2,Yes,0,7192.29,Timber Structure,3,Financing Scheme,574,39.48
CUST100272,40,Male,Married,Sarawak,Rural,26809.98,146266.88,625.37,5,1,1368.89,Moderate,51.08,26,2,5,Yes,0,1034.35,Timber Structure,5,Financing Scheme,,42.91
CUST100273,56,Male,Single,Kedah,Suburban,21904.98,222684.8,1729.87,10,4,765.08,Low,57.19,54.06,34,4,No,1,2182.77,Timber Structure,10,Mortgage,566,72.82
CUST100274,39,Male,Married,Sarawak,Rural,32620.39,184856.74,695.1,10,5,539.56,High,11.56,35.13,32,4,Yes,1,2950.47,Brick Wall,10,Financing Scheme,659,20.96
CUST100275,46,Female,Divorced,Sarawak,Urban,21496.42,126896.55,1144.96,15,0,248.92,Moderate,49.21,5.22,49,2,No,0,0,,3,Financing Scheme,586,27.43
CUST100276,23,Female,Married,Selangor,Urban,103828.77,118426.8,604.22,5,4,1324.19,High,9.48,33.98,24,3,No,1,4110.04,Lightweight Concrete,5,Mortgage,303,36.83
CUST100277,39,Male,Divorced,Kedah,Rural,20974.71,111064.48,1022.6,10,0,1350.96,Moderate,61.23,54.08,49,2,Yes,1,0,Lightweight Concrete,10,Cash,747,39.65
CUST100278,40,Male,Widowed,Penang,Urban,20888.01,218346.1,1033.8,10,0,1217.47,Low,43.53,36.72,30,4,Yes,1,0,Steel Frame,3,Bank Loan,498,34
CUST100279,52,Female,Single,Kuala Lumpur,Urban,27577.53,,372.39,10,0,3012.52,High,27.93,55.82,14,4,Yes,0,0,Reinforced Concrete,10,Cash,703,32.44
CUST100280,27,Male,Married,Selangor,Urban,48146.51,261777.25,1606.31,10,2,210.23,Moderate,39.77,64.6,22,2,No,0,502.42,Reinforced Concrete,5,Mortgage,653,35.42
CUST100281,72,Male,Married,Johor,Urban,44475.04,230299.13,1427.46,10,4,2217.39,Low,23.02,23.14,29,3,No,1,11814.76,Brick Wall,1,Cash,841,24.41
CUST100282,61,Male,Divorced,Johor,Suburban,91194.23,111518.73,329.95,15,3,1026.88,Moderate,16.42,62.26,20,,No,0,2946,Reinforced Concrete,1,Mortgage,740,34.04
CUST100283,53,Female,Single,Sabah,Rural,20000,138802.97,538.52,10,2,551.37,Moderate,27.43,34.33,16,2,No,0,1086.53,Steel Frame,5,Online Payment,605,19.02
CUST100284,60,Male,Widowed,Selangor,Suburban,43250.4,179423.77,1483.47,5,1,2288.86,High,19.09,25.08,16,4,Yes,0,2935.26,Lightweight Concrete,5,Mortgage,587,30.45
CUST100285,59,Male,Married,Perak,Rural,20000,100000,229.4,10,1,440.49,Low,26.4,38.77,8,1,Yes,1,269.39,Timber Structure,10,Financing Scheme,785,
CUST100286,38,Female,Married,Selangor,Urban,37822.88,337783.29,1998.4,10,0,525.11,Moderate,37.23,49.88,2,1,Yes,0,0,Lightweight Concrete,10,Online Payment,517,33.83
CUST100287,60,Male,Single,Penang,Urban,89103.1,132432.18,826.81,10,2,13066.4,Moderate,18.49,9.48,24,,Yes,0,30602.87,Lightweight Concrete,10,Cash,667,20.96
CUST100288,21,Male,Single,Sarawak,Rural,20000,100000,750.97,5,5,4390.49,Low,35.88,10.12,16,2,Yes,1,22202.9,Steel Frame,3,Cash,638,24.2
CUST100289,31,Male,Married,Selangor,Rural,46113.05,165350.5,380.25,5,5,2388.96,Low,42.12,64.45,16,4,Yes,1,16409.35,Steel Frame,1,Mortgage,619,31.64
CUST100290,48,Male,Single,Perak,Urban,43339,,2163.09,10,2,758.9,Moderate,51.6,40.46,2,2,Yes,0,1167.56,Lightweight Concrete,10,Bank Loan,682,13.96
